2025. 11. 15. 오전 3:06:52, 24.300245
2025. 11. 15. 오전 3:06:53, 24.300245
2025. 11. 15. 오전 3:06:54, 22.613827
2025. 11. 15. 오전 3:06:55, 24.796717
2025. 11. 15. 오전 3:06:56, 24.300245
2025. 11. 15. 오전 3:06:57, 24.300245
2025. 11. 15. 오전 3:06:58, 24.300245
2025. 11. 15. 오전 3:06:59, 22.613827
2025. 11. 15. 오전 3:07:00, 22.613827
2025. 11. 15. 오전 3:07:01, 22.613827
2025. 11. 15. 오전 3:07:02, 25.266338
2025. 11. 15. 오전 3:07:03, 23.21309
2025. 11. 15. 오전 3:07:04, 25.266338
2025. 11. 15. 오전 3:07:05, 22.613827
2025. 11. 15. 오전 3:07:06, 23.21309
2025. 11. 15. 오전 3:07:07, 22.613827
2025. 11. 15. 오전 3:07:08, 24.796717
2025. 11. 15. 오전 3:07:09, 24.300245
2025. 11. 15. 오전 3:07:10, 23.773666
2025. 11. 15. 오전 3:07:11, 21.970133
2025. 11. 15. 오전 3:07:12, 22.613827
2025. 11. 15. 오전 3:07:13, 23.773666
2025. 11. 15. 오전 3:07:14, 23.21309
2025. 11. 15. 오전 3:07:15, 23.773666
2025. 11. 15. 오전 3:07:16, 21.970133
2025. 11. 15. 오전 3:07:17, 23.21309
2025. 11. 15. 오전 3:07:18, 23.21309
2025. 11. 15. 오전 3:07:19, 23.773666
2025. 11. 15. 오전 3:07:20, 24.300245
2025. 11. 15. 오전 3:07:21, 24.300245
2025. 11. 15. 오전 3:07:22, 23.21309
2025. 11. 15. 오전 3:07:23, 23.773666
2025. 11. 15. 오전 3:07:24, 24.300245
2025. 11. 15. 오전 3:07:25, 25.266338
2025. 11. 15. 오전 3:07:26, 25.711866
2025. 11. 15. 오전 3:07:27, 23.21309
2025. 11. 15. 오전 3:07:28, 24.796717
2025. 11. 15. 오전 3:07:29, 28.318542
2025. 11. 15. 오전 3:07:30, 24.300245
2025. 11. 15. 오전 3:07:31, 23.21309
2025. 11. 15. 오전 3:07:32, 25.266338
2025. 11. 15. 오전 3:07:33, 30.061544
2025. 11. 15. 오전 3:07:34, 24.300245
2025. 11. 15. 오전 3:07:35, 24.796717
2025. 11. 15. 오전 3:07:36, 24.796717
2025. 11. 15. 오전 3:07:37, 23.21309
2025. 11. 15. 오전 3:07:38, 28.939226
2025. 11. 15. 오전 3:07:39, 24.796717
2025. 11. 15. 오전 3:07:40, 21.970133
2025. 11. 15. 오전 3:07:41, 25.266338
2025. 11. 15. 오전 3:07:42, 23.21309
2025. 11. 15. 오전 3:07:43, 23.21309
2025. 11. 15. 오전 3:07:44, 23.21309
2025. 11. 15. 오전 3:07:45, 23.773666
2025. 11. 15. 오전 3:07:46, 25.711866
2025. 11. 15. 오전 3:07:47, 30.817316
2025. 11. 15. 오전 3:07:48, 21.970133
2025. 11. 15. 오전 3:07:49, 24.796717
2025. 11. 15. 오전 3:07:50, 25.711866
2025. 11. 15. 오전 3:07:51, 24.300245
2025. 11. 15. 오전 3:07:52, 24.300245
2025. 11. 15. 오전 3:07:53, 28.939226
2025. 11. 15. 오전 3:07:54, 23.773666
2025. 11. 15. 오전 3:07:55, 24.796717
2025. 11. 15. 오전 3:07:56, 23.773666
2025. 11. 15. 오전 3:07:57, 23.21309
2025. 11. 15. 오전 3:07:58, 23.21309
2025. 11. 15. 오전 3:07:59, 23.21309
2025. 11. 15. 오전 3:08:00, 22.613827
2025. 11. 15. 오전 3:08:01, 22.613827
2025. 11. 15. 오전 3:08:02, 23.773666
2025. 11. 15. 오전 3:08:03, 23.773666
2025. 11. 15. 오전 3:08:04, 24.300245
2025. 11. 15. 오전 3:08:05, 23.21309
2025. 11. 15. 오전 3:08:06, 22.613827
2025. 11. 15. 오전 3:08:07, 23.21309
2025. 11. 15. 오전 3:08:08, 21.970133
2025. 11. 15. 오전 3:08:09, 24.300245
2025. 11. 15. 오전 3:08:10, 24.300245
2025. 11. 15. 오전 3:08:11, 23.773666
2025. 11. 15. 오전 3:08:12, 21.970133
2025. 11. 15. 오전 3:08:13, 23.773666
2025. 11. 15. 오전 3:08:14, 23.773666
2025. 11. 15. 오전 3:08:15, 23.773666
2025. 11. 15. 오전 3:08:16, 22.613827
2025. 11. 15. 오전 3:08:17, 24.796717
2025. 11. 15. 오전 3:08:18, 21.970133
2025. 11. 15. 오전 3:08:19, 22.613827
2025. 11. 15. 오전 3:08:20, 24.796717
2025. 11. 15. 오전 3:08:21, 23.21309
2025. 11. 15. 오전 3:08:22, 23.773666
2025. 11. 15. 오전 3:08:23, 23.773666
2025. 11. 15. 오전 3:08:24, 25.266338
2025. 11. 15. 오전 3:08:25, 23.21309
2025. 11. 15. 오전 3:08:26, 22.613827
2025. 11. 15. 오전 3:08:27, 22.613827
2025. 11. 15. 오전 3:08:28, 23.21309
2025. 11. 15. 오전 3:08:29, 22.613827
2025. 11. 15. 오전 3:08:30, 21.970133
2025. 11. 15. 오전 3:08:31, 24.300245
2025. 11. 15. 오전 3:08:32, 22.613827
2025. 11. 15. 오전 3:08:33, 23.21309
2025. 11. 15. 오전 3:08:34, 23.21309
2025. 11. 15. 오전 3:08:35, 22.613827
2025. 11. 15. 오전 3:08:36, 23.21309
2025. 11. 15. 오전 3:08:37, 23.773666
2025. 11. 15. 오전 3:08:38, 23.21309
2025. 11. 15. 오전 3:08:39, 23.773666
2025. 11. 15. 오전 3:08:40, 22.613827
2025. 11. 15. 오전 3:08:41, 23.21309
2025. 11. 15. 오전 3:08:42, 23.21309
2025. 11. 15. 오전 3:08:43, 22.613827
2025. 11. 15. 오전 3:08:44, 21.970133
2025. 11. 15. 오전 3:08:45, 25.711866
2025. 11. 15. 오전 3:08:46, 24.300245
2025. 11. 15. 오전 3:08:47, 22.613827
2025. 11. 15. 오전 3:08:48, 24.300245
2025. 11. 15. 오전 3:08:49, 24.300245
2025. 11. 15. 오전 3:08:50, 23.21309
2025. 11. 15. 오전 3:08:51, 23.21309
2025. 11. 15. 오전 3:08:52, 24.300245
2025. 11. 15. 오전 3:08:53, 22.613827
2025. 11. 15. 오전 3:08:54, 25.711866
2025. 11. 15. 오전 3:08:55, 24.796717
2025. 11. 15. 오전 3:08:56, 27.29549
2025. 11. 15. 오전 3:08:57, 24.300245
2025. 11. 15. 오전 3:08:58, 23.773666
2025. 11. 15. 오전 3:08:59, 24.300245
2025. 11. 15. 오전 3:09:00, 23.773666
2025. 11. 15. 오전 3:09:01, 23.773666
2025. 11. 15. 오전 3:09:02, 24.300245
2025. 11. 15. 오전 3:09:03, 24.796717
2025. 11. 15. 오전 3:09:04, 24.300245
2025. 11. 15. 오전 3:09:05, 23.773666
2025. 11. 15. 오전 3:09:06, 25.711866
2025. 11. 15. 오전 3:09:07, 24.796717
2025. 11. 15. 오전 3:09:08, 31.732466
2025. 11. 15. 오전 3:09:09, 22.613827
2025. 11. 15. 오전 3:09:10, 47.075584
2025. 11. 15. 오전 3:09:11, 24.796717
2025. 11. 15. 오전 3:09:12, 23.21309
2025. 11. 15. 오전 3:09:13, 26.53972
2025. 11. 15. 오전 3:09:14, 24.796717
2025. 11. 15. 오전 3:09:15, 23.773666
2025. 11. 15. 오전 3:09:16, 23.21309
2025. 11. 15. 오전 3:09:17, 24.300245
2025. 11. 15. 오전 3:09:18, 23.773666
2025. 11. 15. 오전 3:09:19, 27.650066
2025. 11. 15. 오전 3:09:20, 24.300245
2025. 11. 15. 오전 3:09:21, 22.613827
2025. 11. 15. 오전 3:09:22, 23.21309
2025. 11. 15. 오전 3:09:23, 23.773666
2025. 11. 15. 오전 3:09:24, 23.773666
2025. 11. 15. 오전 3:09:25, 23.21309
2025. 11. 15. 오전 3:09:26, 25.711866
2025. 11. 15. 오전 3:09:27, 29.794266
2025. 11. 15. 오전 3:09:28, 22.613827
2025. 11. 15. 오전 3:09:29, 23.21309
2025. 11. 15. 오전 3:09:30, 23.773666
2025. 11. 15. 오전 3:09:31, 23.773666
2025. 11. 15. 오전 3:09:32, 24.796717
2025. 11. 15. 오전 3:09:33, 23.21309
2025. 11. 15. 오전 3:09:34, 25.266338
2025. 11. 15. 오전 3:09:35, 21.970133
2025. 11. 15. 오전 3:09:36, 26.53972
2025. 11. 15. 오전 3:09:37, 23.773666
2025. 11. 15. 오전 3:09:38, 23.21309
2025. 11. 15. 오전 3:09:39, 24.300245
2025. 11. 15. 오전 3:09:40, 24.300245
2025. 11. 15. 오전 3:09:41, 23.773666
2025. 11. 15. 오전 3:09:42, 23.773666
2025. 11. 15. 오전 3:09:43, 24.300245
2025. 11. 15. 오전 3:09:44, 23.773666
2025. 11. 15. 오전 3:09:45, 23.773666
2025. 11. 15. 오전 3:09:46, 24.300245
2025. 11. 15. 오전 3:09:47, 23.773666
2025. 11. 15. 오전 3:09:48, 23.21309
2025. 11. 15. 오전 3:09:49, 23.773666
2025. 11. 15. 오전 3:09:50, 22.613827
2025. 11. 15. 오전 3:09:51, 24.300245
2025. 11. 15. 오전 3:09:52, 23.21309
2025. 11. 15. 오전 3:09:53, 23.21309
2025. 11. 15. 오전 3:09:54, 24.300245
2025. 11. 15. 오전 3:09:55, 22.613827
2025. 11. 15. 오전 3:09:56, 23.773666
2025. 11. 15. 오전 3:09:57, 23.21309
2025. 11. 15. 오전 3:09:58, 22.613827
2025. 11. 15. 오전 3:09:59, 22.613827
2025. 11. 15. 오전 3:10:00, 24.300245
2025. 11. 15. 오전 3:10:01, 23.773666
2025. 11. 15. 오전 3:10:02, 23.21309
2025. 11. 15. 오전 3:10:03, 24.796717
2025. 11. 15. 오전 3:10:04, 23.21309
2025. 11. 15. 오전 3:10:05, 23.21309
2025. 11. 15. 오전 3:10:06, 23.773666
2025. 11. 15. 오전 3:10:07, 23.21309
2025. 11. 15. 오전 3:10:08, 23.21309
2025. 11. 15. 오전 3:10:09, 23.21309
2025. 11. 15. 오전 3:10:10, 25.711866
2025. 11. 15. 오전 3:10:11, 24.796717
2025. 11. 15. 오전 3:10:12, 24.796717
2025. 11. 15. 오전 3:10:13, 25.266338
2025. 11. 15. 오전 3:10:14, 24.300245
2025. 11. 15. 오전 3:10:15, 25.711866
2025. 11. 15. 오전 3:10:16, 22.613827
2025. 11. 15. 오전 3:10:17, 47.186234
2025. 11. 15. 오전 3:10:18, 22.613827
2025. 11. 15. 오전 3:10:19, 23.21309
2025. 11. 15. 오전 3:10:20, 24.796717
2025. 11. 15. 오전 3:10:21, 22.613827
2025. 11. 15. 오전 3:10:22, 23.21309
2025. 11. 15. 오전 3:10:23, 24.300245
2025. 11. 15. 오전 3:10:24, 23.21309
2025. 11. 15. 오전 3:10:25, 23.21309
2025. 11. 15. 오전 3:10:26, 23.773666
2025. 11. 15. 오전 3:10:27, 21.970133
2025. 11. 15. 오전 3:10:28, 24.796717
2025. 11. 15. 오전 3:10:29, 29.233692
2025. 11. 15. 오전 3:10:30, 23.21309
2025. 11. 15. 오전 3:10:31, 23.21309
2025. 11. 15. 오전 3:10:32, 22.613827
2025. 11. 15. 오전 3:10:33, 22.613827
2025. 11. 15. 오전 3:10:34, 23.773666
2025. 11. 15. 오전 3:10:35, 22.613827
2025. 11. 15. 오전 3:10:36, 21.970133
2025. 11. 15. 오전 3:10:37, 23.773666
2025. 11. 15. 오전 3:10:38, 23.773666
2025. 11. 15. 오전 3:10:39, 23.21309
2025. 11. 15. 오전 3:10:40, 24.796717
2025. 11. 15. 오전 3:10:41, 23.773666
2025. 11. 15. 오전 3:10:42, 23.21309
2025. 11. 15. 오전 3:10:43, 23.21309
2025. 11. 15. 오전 3:10:44, 21.970133
2025. 11. 15. 오전 3:10:45, 23.21309
2025. 11. 15. 오전 3:10:46, 23.773666
2025. 11. 15. 오전 3:10:47, 23.21309
2025. 11. 15. 오전 3:10:48, 23.21309
2025. 11. 15. 오전 3:10:49, 23.21309
2025. 11. 15. 오전 3:10:50, 23.21309
2025. 11. 15. 오전 3:10:51, 23.21309
2025. 11. 15. 오전 3:10:52, 23.21309
2025. 11. 15. 오전 3:10:53, 23.21309
2025. 11. 15. 오전 3:10:54, 24.300245
2025. 11. 15. 오전 3:10:55, 23.21309
2025. 11. 15. 오전 3:10:56, 23.773666
2025. 11. 15. 오전 3:10:57, 23.21309
2025. 11. 15. 오전 3:10:58, 25.711866
2025. 11. 15. 오전 3:10:59, 21.970133
2025. 11. 15. 오전 3:11:00, 24.300245
2025. 11. 15. 오전 3:11:01, 24.796717
2025. 11. 15. 오전 3:11:02, 35.814865
2025. 11. 15. 오전 3:11:03, 25.711866
2025. 11. 15. 오전 3:11:04, 31.512558
2025. 11. 15. 오전 3:11:05, 21.970133
2025. 11. 15. 오전 3:11:06, 23.21309
2025. 11. 15. 오전 3:11:07, 23.773666
2025. 11. 15. 오전 3:11:08, 23.21309
2025. 11. 15. 오전 3:11:09, 21.970133
2025. 11. 15. 오전 3:11:10, 25.711866
2025. 11. 15. 오전 3:11:11, 23.773666
2025. 11. 15. 오전 3:11:12, 23.773666
2025. 11. 15. 오전 3:11:13, 23.21309
2025. 11. 15. 오전 3:11:14, 22.613827
2025. 11. 15. 오전 3:11:15, 23.773666
2025. 11. 15. 오전 3:11:16, 22.613827
2025. 11. 15. 오전 3:11:17, 22.613827
2025. 11. 15. 오전 3:11:18, 23.21309
2025. 11. 15. 오전 3:11:19, 23.773666
2025. 11. 15. 오전 3:11:20, 23.21309
2025. 11. 15. 오전 3:11:21, 24.300245
2025. 11. 15. 오전 3:11:22, 22.613827
2025. 11. 15. 오전 3:11:23, 21.970133
2025. 11. 15. 오전 3:11:24, 21.970133
2025. 11. 15. 오전 3:11:25, 21.27489
2025. 11. 15. 오전 3:11:26, 23.773666
2025. 11. 15. 오전 3:11:27, 23.773666
2025. 11. 15. 오전 3:11:28, 23.21309
2025. 11. 15. 오전 3:11:29, 23.773666
2025. 11. 15. 오전 3:11:30, 23.773666
2025. 11. 15. 오전 3:11:31, 24.300245
2025. 11. 15. 오전 3:11:32, 23.21309
2025. 11. 15. 오전 3:11:33, 23.21309
2025. 11. 15. 오전 3:11:34, 23.773666
2025. 11. 15. 오전 3:11:35, 23.773666
2025. 11. 15. 오전 3:11:36, 25.711866
2025. 11. 15. 오전 3:11:37, 26.135653
2025. 11. 15. 오전 3:11:38, 24.796717
2025. 11. 15. 오전 3:11:39, 24.300245
2025. 11. 15. 오전 3:11:40, 24.300245
2025. 11. 15. 오전 3:11:41, 23.773666
2025. 11. 15. 오전 3:11:42, 22.613827
2025. 11. 15. 오전 3:11:43, 24.300245
2025. 11. 15. 오전 3:11:44, 23.773666
2025. 11. 15. 오전 3:11:45, 23.21309
2025. 11. 15. 오전 3:11:46, 24.300245
2025. 11. 15. 오전 3:11:47, 23.773666
2025. 11. 15. 오전 3:11:48, 24.796717
2025. 11. 15. 오전 3:11:49, 23.773666
2025. 11. 15. 오전 3:11:50, 23.773666
2025. 11. 15. 오전 3:11:51, 23.21309
2025. 11. 15. 오전 3:11:52, 22.613827
2025. 11. 15. 오전 3:11:53, 22.613827
2025. 11. 15. 오전 3:11:54, 23.773666
2025. 11. 15. 오전 3:11:55, 23.21309
2025. 11. 15. 오전 3:11:56, 22.613827
2025. 11. 15. 오전 3:11:57, 23.21309
2025. 11. 15. 오전 3:11:58, 23.21309
2025. 11. 15. 오전 3:11:59, 23.21309
2025. 11. 15. 오전 3:12:00, 24.796717
2025. 11. 15. 오전 3:12:01, 23.21309
2025. 11. 15. 오전 3:12:02, 24.300245
2025. 11. 15. 오전 3:12:03, 21.970133
2025. 11. 15. 오전 3:12:04, 24.300245
2025. 11. 15. 오전 3:12:05, 23.773666
