시간,dB,dB_smoothed,is_noise,is_rem
2025-11-12 01:17:49,20.51912,21.530572,False,True
2025-11-12 01:17:50,21.27489,21.262784599999996,False,True
2025-11-12 01:17:51,21.970133,21.262784599999996,False,True
2025-11-12 01:17:52,21.27489,21.801578600000003,False,True
2025-11-12 01:17:53,21.27489,21.8015786,False,True
2025-11-12 01:17:54,23.21309,21.8015786,False,False
2025-11-12 01:17:55,21.27489,22.069366000000002,False,True
2025-11-12 01:17:56,21.970133,22.5691212,False,True
2025-11-12 01:17:57,22.613827,22.1814812,False,True
2025-11-12 01:17:58,23.773666,22.4492686,False,False
2025-11-12 01:17:59,21.27489,22.69786,False,True
2025-11-12 01:18:00,22.613827,22.278918600000004,False,True
2025-11-12 01:18:01,23.21309,21.918212,False,False
2025-11-12 01:18:02,20.51912,22.1859994,False,True
2025-11-12 01:18:03,21.970133,21.918212,False,True
2025-11-12 01:18:04,22.613827,21.798359400000002,False,True
2025-11-12 01:18:05,21.27489,21.798359400000002,False,True
2025-11-12 01:18:06,22.613827,22.159066000000003,False,True
2025-11-12 01:18:07,20.51912,22.3910338,False,True
2025-11-12 01:18:08,23.773666,22.7786738,False,False
2025-11-12 01:18:09,23.773666,22.5108864,False,False
2025-11-12 01:18:10,23.21309,22.5108864,False,False
2025-11-12 01:18:11,21.27489,22.2789186,False,False
2025-11-12 01:18:12,20.51912,22.0469508,False,False
2025-11-12 01:18:13,22.613827,21.7983594,False,False
2025-11-12 01:18:14,22.613827,21.937407999999998,False,False
2025-11-12 01:18:15,21.970133,22.088562,False,False
2025-11-12 01:18:16,21.970133,21.8207746,False,False
2025-11-12 01:18:17,21.27489,21.6920358,False,False
2025-11-12 01:18:18,21.27489,21.692035800000003,False,False
2025-11-12 01:18:19,21.970133,21.692035800000003,False,False
2025-11-12 01:18:20,21.970133,21.9598232,False,False
2025-11-12 01:18:21,21.970133,21.9598232,False,False
2025-11-12 01:18:22,22.613827,21.9598232,False,False
2025-11-12 01:18:23,21.27489,22.088562,False,False
2025-11-12 01:18:24,21.970133,22.088562000000003,False,False
2025-11-12 01:18:25,22.613827,22.088562,False,False
2025-11-12 01:18:26,21.970133,22.227610600000002,False,False
2025-11-12 01:18:27,22.613827,22.227610600000002,False,False
2025-11-12 01:18:28,21.970133,22.4595784,False,True
2025-11-12 01:18:29,21.970133,22.4595784,False,True
2025-11-12 01:18:30,23.773666,22.9900806,False,False
2025-11-12 01:18:31,21.970133,22.9900806,False,False
2025-11-12 01:18:32,25.266338,23.1188194,False,False
2025-11-12 01:18:33,21.970133,22.7581128,False,False
2025-11-12 01:18:34,22.613827,22.6190642,False,False
2025-11-12 01:18:35,21.970133,21.9598232,False,False
2025-11-12 01:18:36,21.27489,22.3205298,False,False
2025-11-12 01:18:37,21.970133,22.657813400000002,False,False
2025-11-12 01:18:38,23.773666,23.018520000000002,False,False
2025-11-12 01:18:39,24.300245,23.018520000000002,False,False
2025-11-12 01:18:40,23.773666,23.01852,False,False
2025-11-12 01:18:41,21.27489,22.9064048,False,False
2025-11-12 01:18:42,21.970133,22.801088999999997,False,False
2025-11-12 01:18:43,23.21309,22.440382399999997,False,False
2025-11-12 01:18:44,23.773666,22.7081698,False,False
2025-11-12 01:18:45,21.970133,22.8369086,False,False
2025-11-12 01:18:46,22.613827,22.717056,False,False
2025-11-12 01:18:47,22.613827,22.2173008,False,False
2025-11-12 01:18:48,22.613827,22.3460396,False,False
2025-11-12 01:18:49,21.27489,22.3460396,False,False
2025-11-12 01:18:50,22.613827,22.465892200000003,False,False
2025-11-12 01:18:51,22.613827,22.0469508,False,False
2025-11-12 01:18:52,23.21309,22.0469508,False,False
2025-11-12 01:18:53,20.51912,21.918212,False,False
2025-11-12 01:18:54,21.27489,23.059155,False,False
2025-11-12 01:18:55,21.970133,24.428845799999998,False,False
2025-11-12 01:18:56,28.318542,27.897215,False,False
2025-11-12 01:18:57,30.061544,30.884789,False,False
2025-11-12 01:18:58,37.860966,35.4209084,False,False
2025-11-12 01:18:59,36.21276,35.1423646,False,False
2025-11-12 01:19:00,44.65073,37.4419958,True,False
2025-11-12 01:19:01,26.925823,36.2162958,False,False
2025-11-12 01:19:02,41.5597,33.61636180000001,True,False
2025-11-12 01:19:03,31.732466,29.080242399999996,False,False
2025-11-12 01:19:04,23.21309,28.5551268,False,False
2025-11-12 01:19:05,21.970133,24.4981648,False,False
2025-11-12 01:19:06,24.300245,22.545698199999997,False,False
2025-11-12 01:19:07,21.27489,22.1580582,False,False
2025-11-12 01:19:08,21.970133,22.019009599999997,False,False
2025-11-12 01:19:09,21.27489,21.681725999999998,False,False
2025-11-12 01:19:10,21.27489,22.069366,False,False
2025-11-12 01:19:11,22.613827,21.7791634,False,False
2025-11-12 01:19:12,23.21309,21.6280094,False,False
2025-11-12 01:19:13,20.51912,21.767058000000002,False,False
2025-11-12 01:19:14,20.51912,21.6383192,False,False
2025-11-12 01:19:15,21.970133,21.5184666,False,False
2025-11-12 01:19:16,21.970133,21.937407999999998,False,False
2025-11-12 01:19:17,22.613827,22.088562000000003,False,False
2025-11-12 01:19:18,22.613827,21.6327888,False,False
2025-11-12 01:19:19,21.27489,21.632788800000004,False,False
2025-11-12 01:19:20,19.691267,21.50405,False,False
2025-11-12 01:19:21,21.970133,21.6239026,False,False
2025-11-12 01:19:22,21.970133,21.472748600000003,False,False
2025-11-12 01:19:23,23.21309,21.7894732,False,False
2025-11-12 01:19:24,20.51912,22.038064600000002,False,False
2025-11-12 01:19:25,21.27489,22.1668034,False,False
2025-11-12 01:19:26,23.21309,21.779163399999998,False,False
2025-11-12 01:19:27,22.613827,22.3179574,False,False
2025-11-12 01:19:28,21.27489,22.3179574,False,False
2025-11-12 01:19:29,23.21309,22.069366000000002,False,False
2025-11-12 01:19:30,21.27489,21.9406272,False,False
2025-11-12 01:19:31,21.970133,22.2084146,False,False
2025-11-12 01:19:32,21.970133,21.9598232,False,False
2025-11-12 01:19:33,22.613827,22.0988718,False,False
2025-11-12 01:19:34,21.970133,22.0988718,False,False
2025-11-12 01:19:35,21.970133,22.0988718,False,False
2025-11-12 01:19:36,21.970133,22.218724400000003,False,False
2025-11-12 01:19:37,21.970133,22.967071,False,False
2025-11-12 01:19:38,23.21309,28.9834898,False,False
2025-11-12 01:19:39,25.711866,29.1122286,False,False
2025-11-12 01:19:40,52.052227,29.2409674,True,False
2025-11-12 01:19:41,22.613827,28.992376,False,False
2025-11-12 01:19:42,22.613827,30.3221296,False,False
2025-11-12 01:19:43,21.970133,25.3707822,False,False
2025-11-12 01:19:44,32.360634,25.2420434,False,False
2025-11-12 01:19:45,27.29549,25.2420434,False,False
2025-11-12 01:19:46,21.970133,25.2420434,False,False
2025-11-12 01:19:47,22.613827,23.292682000000003,False,False
2025-11-12 01:19:48,21.970133,23.4972924,False,False
2025-11-12 01:19:49,22.613827,28.591078600000003,False,False
2025-11-12 01:19:50,28.318542,30.9680172,False,False
2025-11-12 01:19:51,47.439064,31.2166086,True,False
2025-11-12 01:19:52,34.49852,31.2166086,False,False
2025-11-12 01:19:53,23.21309,36.6691058,False,False
2025-11-12 01:19:54,22.613827,31.436270999999998,False,False
2025-11-12 01:19:55,55.581028,30.3833054,True,False
2025-11-12 01:19:56,21.27489,29.844511400000005,False,False
2025-11-12 01:19:57,29.233692,29.964364,False,False
2025-11-12 01:19:58,20.51912,22.9519824,False,False
2025-11-12 01:19:59,23.21309,22.800828400000004,False,False
2025-11-12 01:20:00,20.51912,21.4768554,False,False
2025-11-12 01:20:01,20.51912,21.767058000000002,False,False
2025-11-12 01:20:02,22.613827,21.379417999999998,False,False
2025-11-12 01:20:03,21.970133,21.7983594,False,False
2025-11-12 01:20:04,21.27489,22.3371534,False,False
2025-11-12 01:20:05,22.613827,22.069366,False,False
2025-11-12 01:20:06,23.21309,22.069366000000002,False,False
2025-11-12 01:20:07,21.27489,22.337153400000002,False,False
2025-11-12 01:20:08,21.970133,22.208414600000005,False,False
2025-11-12 01:20:09,22.613827,22.6190642,False,False
2025-11-12 01:20:10,21.970133,23.0067042,False,False
2025-11-12 01:20:11,25.266338,22.8676556,False,False
2025-11-12 01:20:12,23.21309,22.9875082,False,False
2025-11-12 01:20:13,21.27489,23.236099600000003,False,False
2025-11-12 01:20:14,23.21309,22.286656,False,False
2025-11-12 01:20:15,23.21309,22.1668034,False,False
2025-11-12 01:20:16,20.51912,22.434590800000002,False,False
2025-11-12 01:20:17,22.613827,22.185999400000004,False,False
2025-11-12 01:20:18,22.613827,21.937407999999998,False,False
2025-11-12 01:20:19,21.970133,22.2276106,False,False
2025-11-12 01:20:20,21.970133,21.8086692,False,False
2025-11-12 01:20:21,21.970133,21.6799304,False,False
2025-11-12 01:20:22,20.51912,21.6799304,False,False
2025-11-12 01:20:23,21.970133,21.6799304,False,False
2025-11-12 01:20:24,21.970133,21.8086692,False,False
2025-11-12 01:20:25,21.970133,22.0988718,False,False
2025-11-12 01:20:26,22.613827,21.9598232,False,True
2025-11-12 01:20:27,21.970133,22.088562,False,True
2025-11-12 01:20:28,21.27489,22.088562000000003,False,False
2025-11-12 01:20:29,22.613827,21.669620600000002,False,False
2025-11-12 01:20:30,21.970133,21.669620600000002,False,False
2025-11-12 01:20:31,20.51912,21.669620600000002,False,False
2025-11-12 01:20:32,21.970133,21.669620600000002,False,False
2025-11-12 01:20:33,21.27489,21.6696206,False,False
2025-11-12 01:20:34,22.613827,23.3536418,False,False
2025-11-12 01:20:35,21.970133,23.353641800000002,False,False
2025-11-12 01:20:36,28.939226,23.492690400000004,False,False
2025-11-12 01:20:37,21.970133,23.224903,False,False
2025-11-12 01:20:38,21.970133,22.934700400000004,False,False
2025-11-12 01:20:39,21.27489,21.4018332,False,False
2025-11-12 01:20:40,20.51912,21.262784599999996,False,False
2025-11-12 01:20:41,21.27489,21.123735999999997,False,False
2025-11-12 01:20:42,21.27489,21.262784599999996,False,False
2025-11-12 01:20:43,21.27489,21.5529872,False,False
2025-11-12 01:20:44,21.970133,21.5529872,False,False
2025-11-12 01:20:45,21.970133,21.8207746,False,False
2025-11-12 01:20:46,21.27489,21.9598232,False,False
2025-11-12 01:20:47,22.613827,21.9598232,False,False
2025-11-12 01:20:48,21.970133,22.2084146,False,False
2025-11-12 01:20:49,21.970133,22.2084146,False,False
2025-11-12 01:20:50,23.21309,21.9406272,False,False
2025-11-12 01:20:51,21.27489,22.189218599999997,False,False
2025-11-12 01:20:52,21.27489,22.050169999999998,False,False
2025-11-12 01:20:53,23.21309,21.8015786,False,False
2025-11-12 01:20:54,21.27489,22.1892186,False,False
2025-11-12 01:20:55,21.970133,22.1892186,False,False
2025-11-12 01:20:56,23.21309,21.9406272,False,False
2025-11-12 01:20:57,21.27489,21.9406272,False,False
2025-11-12 01:20:58,21.970133,21.9406272,False,False
2025-11-12 01:20:59,21.27489,21.552987199999997,False,False
2025-11-12 01:21:00,21.970133,21.4018332,False,False
2025-11-12 01:21:01,21.27489,21.262784599999996,False,False
2025-11-12 01:21:02,20.51912,21.530572,False,False
2025-11-12 01:21:03,21.27489,21.6593108,False,False
2025-11-12 01:21:04,22.613827,21.508156800000002,False,False
2025-11-12 01:21:05,22.613827,21.9270982,False,False
2025-11-12 01:21:06,20.51912,21.9270982,False,False
2025-11-12 01:21:07,22.613827,21.6593108,False,False
2025-11-12 01:21:08,21.27489,21.2403694,False,False
2025-11-12 01:21:09,21.27489,21.2403694,False,False
2025-11-12 01:21:10,20.51912,21.1116306,False,False
2025-11-12 01:21:11,20.51912,21.1116306,False,False
2025-11-12 01:21:12,21.970133,20.9604766,False,False
2025-11-12 01:21:13,21.27489,21.379418,False,False
2025-11-12 01:21:14,20.51912,21.798359400000002,False,False
2025-11-12 01:21:15,22.613827,21.798359400000002,False,False
2025-11-12 01:21:16,22.613827,21.937407999999998,False,False
2025-11-12 01:21:17,21.970133,22.3563494,False,False
2025-11-12 01:21:18,21.970133,22.2276106,False,False
2025-11-12 01:21:19,22.613827,22.0988718,False,False
2025-11-12 01:21:20,21.970133,22.459578399999998,False,False
2025-11-12 01:21:21,21.970133,22.5883172,False,False
2025-11-12 01:21:22,23.773666,22.4595784,False,False
2025-11-12 01:21:23,22.613827,22.1693758,False,False
2025-11-12 01:21:24,21.970133,22.0303272,False,False
2025-11-12 01:21:25,20.51912,21.530572,False,False
2025-11-12 01:21:26,21.27489,21.4018332,False,False
2025-11-12 01:21:27,21.27489,21.1116306,False,False
2025-11-12 01:21:28,21.970133,21.2627846,False,False
2025-11-12 01:21:29,20.51912,21.2627846,False,False
2025-11-12 01:21:30,21.27489,21.1116306,False,False
2025-11-12 01:21:31,21.27489,20.972582,False,False
2025-11-12 01:21:32,20.51912,21.2627846,False,False
2025-11-12 01:21:33,21.27489,21.4018332,False,False
2025-11-12 01:21:34,21.970133,21.2506792,False,False
2025-11-12 01:21:35,21.970133,22.6768684,False,False
2025-11-12 01:21:36,20.51912,22.815917000000002,False,False
2025-11-12 01:21:37,27.650066,22.5257144,False,False
2025-11-12 01:21:38,21.970133,22.386665799999996,False,False
2025-11-12 01:21:39,20.51912,22.925459800000002,False,False
2025-11-12 01:21:40,21.27489,21.4992706,False,False
2025-11-12 01:21:41,23.21309,21.360222,False,False
2025-11-12 01:21:42,20.51912,22.0111312,False,True
2025-11-12 01:21:43,21.27489,22.7154966,False,True
2025-11-12 01:21:44,23.773666,22.3278566,False,False
2025-11-12 01:21:45,24.796717,22.746798000000002,False,False
2025-11-12 01:21:46,21.27489,22.746798000000002,False,False
2025-11-12 01:21:47,22.613827,22.247042800000003,False,False
2025-11-12 01:21:48,21.27489,21.681726,False,False
2025-11-12 01:21:49,21.27489,21.949513399999997,False,False
2025-11-12 01:21:50,21.970133,21.681725999999998,False,False
2025-11-12 01:21:51,22.613827,21.8207746,False,False
2025-11-12 01:21:52,21.27489,22.088562,False,False
2025-11-12 01:21:53,21.970133,22.2173008,False,False
2025-11-12 01:21:54,22.613827,22.3371534,False,False
2025-11-12 01:21:55,22.613827,22.6049408,False,False
2025-11-12 01:21:56,23.21309,22.465892200000003,False,False
2025-11-12 01:21:57,22.613827,22.465892200000003,False,False
2025-11-12 01:21:58,21.27489,22.803175799999998,False,False
2025-11-12 01:21:59,22.613827,22.683323199999997,False,False
2025-11-12 01:22:00,24.300245,22.5545844,False,False
2025-11-12 01:22:01,22.613827,23.2589498,False,False
2025-11-12 01:22:02,21.970133,23.130211000000003,False,False
2025-11-12 01:22:03,24.796717,22.6641886,False,False
2025-11-12 01:22:04,21.970133,22.396401200000003,False,False
2025-11-12 01:22:05,21.970133,22.3964012,False,False
2025-11-12 01:22:06,21.27489,21.8310844,False,False
2025-11-12 01:22:07,21.970133,21.8310844,False,False
2025-11-12 01:22:08,21.970133,21.959823200000002,False,False
2025-11-12 01:22:09,21.970133,23.551583599999997,False,False
2025-11-12 01:22:10,22.613827,29.291823599999997,False,False
2025-11-12 01:22:11,29.233692,31.4870816,False,False
2025-11-12 01:22:12,50.671333,34.960393599999996,True,False
2025-11-12 01:22:13,32.946423,37.852808200000005,False,False
2025-11-12 01:22:14,39.336693,37.669778199999996,False,False
2025-11-12 01:22:15,37.0759,32.9946096,False,False
2025-11-12 01:22:16,28.318542,32.7078366,False,False
2025-11-12 01:22:17,27.29549,30.744198,False,False
2025-11-12 01:22:18,31.512558,29.393187,False,False
2025-11-12 01:22:19,29.5185,28.1235052,False,False
2025-11-12 01:22:20,30.320845,29.466673800000002,False,False
2025-11-12 01:22:21,21.970133,27.5581888,False,False
2025-11-12 01:22:22,34.011333,26.1772542,False,False
2025-11-12 01:22:23,21.970133,24.5071118,False,False
2025-11-12 01:22:24,22.613827,25.072428600000002,False,False
2025-11-12 01:22:25,21.970133,25.5888074,False,False
2025-11-12 01:22:26,24.796717,25.717546199999997,False,False
2025-11-12 01:22:27,36.593227,25.5888074,False,False
2025-11-12 01:22:28,22.613827,26.054829800000004,False,False
2025-11-12 01:22:29,21.970133,25.3504644,False,False
2025-11-12 01:22:30,24.300245,22.554584400000003,False,False
2025-11-12 01:22:31,21.27489,22.425845600000002,False,False
2025-11-12 01:22:32,22.613827,22.425845600000002,False,False
2025-11-12 01:22:33,21.970133,22.088562000000003,False,False
2025-11-12 01:22:34,21.970133,22.2276106,False,False
2025-11-12 01:22:35,22.613827,22.0988718,False,False
2025-11-12 01:22:36,21.970133,21.8086692,False,False
2025-11-12 01:22:37,21.970133,21.937408,False,False
2025-11-12 01:22:38,20.51912,21.669620600000002,False,False
2025-11-12 01:22:39,22.613827,21.530572,False,False
2025-11-12 01:22:40,21.27489,21.530572,False,False
2025-11-12 01:22:41,21.27489,21.8207746,False,False
2025-11-12 01:22:42,21.970133,21.5529872,False,False
2025-11-12 01:22:43,21.970133,21.9406272,False,False
2025-11-12 01:22:44,21.27489,22.0796758,False,False
2025-11-12 01:22:45,23.21309,22.0796758,False,False
2025-11-12 01:22:46,21.970133,22.3282672,False,True
2025-11-12 01:22:47,21.970133,22.3282672,False,True
2025-11-12 01:22:48,23.21309,21.9406272,False,False
2025-11-12 01:22:49,21.27489,22.7737312,False,True
2025-11-12 01:22:50,21.27489,22.483528600000003,False,True
2025-11-12 01:22:51,26.135653,22.095888600000002,False,False
2025-11-12 01:22:52,20.51912,22.095888600000002,False,True
2025-11-12 01:22:53,21.27489,22.095888600000002,False,True
2025-11-12 01:22:54,21.27489,20.972582,False,True
2025-11-12 01:22:55,21.27489,21.123736,False,True
2025-11-12 01:22:56,20.51912,21.262784599999996,False,True
2025-11-12 01:22:57,21.27489,21.262784599999996,False,True
2025-11-12 01:22:58,21.970133,21.4018332,False,False
2025-11-12 01:22:59,21.27489,21.9406272,False,False
2025-11-12 01:23:00,21.970133,22.0796758,False,False
2025-11-12 01:23:01,23.21309,21.9406272,False,False
2025-11-12 01:23:02,21.970133,22.545698199999997,False,False
2025-11-12 01:23:03,21.27489,22.5456982,False,False
2025-11-12 01:23:04,24.300245,22.1580582,False,False
2025-11-12 01:23:05,21.970133,22.1580582,False,False
2025-11-12 01:23:06,21.27489,22.2971068,False,False
2025-11-12 01:23:07,21.970133,21.692035800000003,False,False
2025-11-12 01:23:08,21.970133,21.6920358,False,False
2025-11-12 01:23:09,21.27489,21.6920358,False,False
2025-11-12 01:23:10,21.970133,21.6920358,False,False
2025-11-12 01:23:11,21.27489,21.5529872,False,False
2025-11-12 01:23:12,21.970133,21.692035800000003,False,False
2025-11-12 01:23:13,21.27489,21.5529872,False,False
2025-11-12 01:23:14,21.970133,21.5529872,False,False
2025-11-12 01:23:15,21.27489,21.4139386,False,False
2025-11-12 01:23:16,21.27489,21.8015786,False,False
2025-11-12 01:23:17,21.27489,21.662529999999997,False,False
2025-11-12 01:23:18,23.21309,21.8015786,False,False
2025-11-12 01:23:19,21.27489,22.189218599999997,False,False
2025-11-12 01:23:20,21.970133,22.457006,False,False
2025-11-12 01:23:21,23.21309,22.2084146,False,False
2025-11-12 01:23:22,22.613827,22.2084146,False,False
2025-11-12 01:23:23,21.970133,22.2084146,False,False
2025-11-12 01:23:24,21.27489,21.8207746,False,False
2025-11-12 01:23:25,21.970133,21.8207746,False,False
2025-11-12 01:23:26,21.27489,21.9495134,False,False
2025-11-12 01:23:27,22.613827,22.088562000000003,False,False
2025-11-12 01:23:28,22.613827,22.088562000000003,False,False
2025-11-12 01:23:29,21.970133,21.937407999999998,False,False
2025-11-12 01:23:30,21.970133,21.669620600000002,False,False
2025-11-12 01:23:31,20.51912,21.2506792,False,False
2025-11-12 01:23:32,21.27489,21.1116306,False,False
2025-11-12 01:23:33,20.51912,21.111630599999998,False,False
2025-11-12 01:23:34,21.27489,21.111630599999998,False,False
2025-11-12 01:23:35,21.970133,21.2506792,False,False
2025-11-12 01:23:36,20.51912,21.4018332,False,False
2025-11-12 01:23:37,21.970133,21.789473199999996,False,False
2025-11-12 01:23:38,21.27489,21.6504246,False,False
2025-11-12 01:23:39,23.21309,21.9406272,False,False
2025-11-12 01:23:40,21.27489,21.6504246,False,False
2025-11-12 01:23:41,21.970133,21.4992706,False,False
2025-11-12 01:23:42,20.51912,21.1116306,False,False
2025-11-12 01:23:43,20.51912,21.2506792,False,False
2025-11-12 01:23:44,21.27489,21.1116306,False,False
2025-11-12 01:23:45,21.970133,21.2627846,False,False
2025-11-12 01:23:46,21.27489,21.681726,False,False
2025-11-12 01:23:47,21.27489,21.681726,False,False
2025-11-12 01:23:48,22.613827,21.681726,False,False
2025-11-12 01:23:49,21.27489,22.1814812,False,False
2025-11-12 01:23:50,21.970133,22.0303272,False,False
2025-11-12 01:23:51,23.773666,21.9015884,False,False
2025-11-12 01:23:52,20.51912,21.7504344,False,False
2025-11-12 01:23:53,21.970133,21.6113858,False,False
2025-11-12 01:23:54,20.51912,21.1116306,False,False
2025-11-12 01:23:55,21.27489,21.2627846,False,False
2025-11-12 01:23:56,21.27489,21.2627846,False,False
2025-11-12 01:23:57,21.27489,21.4139386,False,False
2025-11-12 01:23:58,21.970133,21.5529872,False,False
2025-11-12 01:23:59,21.27489,21.5529872,False,False
2025-11-12 01:24:00,21.970133,21.6920358,False,False
2025-11-12 01:24:01,21.27489,21.4018332,False,False
2025-11-12 01:24:02,21.970133,21.6696206,False,False
2025-11-12 01:24:03,20.51912,21.798359400000002,False,False
2025-11-12 01:24:04,22.613827,21.647205399999997,False,False
2025-11-12 01:24:05,22.613827,21.6472054,False,False
2025-11-12 01:24:06,20.51912,22.185999400000004,False,False
2025-11-12 01:24:07,21.970133,21.767058000000002,False,False
2025-11-12 01:24:08,23.21309,21.4992706,False,False
2025-11-12 01:24:09,20.51912,21.4992706,False,False
2025-11-12 01:24:10,21.27489,21.747862,False,False
2025-11-12 01:24:11,20.51912,21.4992706,False,False
2025-11-12 01:24:12,23.21309,21.6504246,False,False
2025-11-12 01:24:13,21.970133,21.918212000000004,False,False
2025-11-12 01:24:14,21.27489,22.208414600000005,False,True
2025-11-12 01:24:15,22.613827,21.9598232,False,True
2025-11-12 01:24:16,21.970133,21.9598232,False,True
2025-11-12 01:24:17,21.970133,21.6430986,False,True
2025-11-12 01:24:18,21.970133,21.5143598,False,True
2025-11-12 01:24:19,19.691267,21.2241572,False,True
2025-11-12 01:24:20,21.970133,21.352896,False,True
2025-11-12 01:24:21,20.51912,21.352896,False,True
2025-11-12 01:24:22,22.613827,21.808669200000004,False,True
2025-11-12 01:24:23,21.970133,21.8086692,False,True
2025-11-12 01:24:24,21.970133,22.0988718,False,True
2025-11-12 01:24:25,21.970133,21.8310844,False,True
2025-11-12 01:24:26,21.970133,21.8310844,False,True
2025-11-12 01:24:27,21.27489,21.8310844,False,True
2025-11-12 01:24:28,21.970133,21.9598232,False,True
2025-11-12 01:24:29,21.970133,22.088562000000003,False,True
2025-11-12 01:24:30,22.613827,22.088562000000003,False,True
2025-11-12 01:24:31,22.613827,22.5545844,False,True
2025-11-12 01:24:32,21.27489,22.415535799999997,False,True
2025-11-12 01:24:33,24.300245,23.200714400000003,False,False
2025-11-12 01:24:34,21.27489,23.6372924,False,True
2025-11-12 01:24:35,26.53972,24.6902584,False,False
2025-11-12 01:24:36,24.796717,24.085187400000002,False,False
2025-11-12 01:24:37,26.53972,24.085187400000002,False,False
2025-11-12 01:24:38,21.27489,23.17127,False,True
2025-11-12 01:24:39,21.27489,22.4669046,False,True
2025-11-12 01:24:40,21.970133,21.4139386,False,True
2025-11-12 01:24:41,21.27489,22.8858458,False,True
2025-11-12 01:24:42,21.27489,23.9388118,False,True
2025-11-12 01:24:43,28.634426,24.0675506,False,False
2025-11-12 01:24:44,26.53972,24.067550599999997,False,False
2025-11-12 01:24:45,22.613827,24.335338,False,True
2025-11-12 01:24:46,21.27489,23.2510708,False,True
2025-11-12 01:24:47,22.613827,22.3371534,False,True
2025-11-12 01:24:48,23.21309,22.3371534,False,False
2025-11-12 01:24:49,21.970133,22.476202,False,True
2025-11-12 01:24:50,22.613827,22.476202,False,True
2025-11-12 01:24:51,21.970133,22.088562000000003,False,True
2025-11-12 01:24:52,22.613827,22.554584400000003,False,True
2025-11-12 01:24:53,21.27489,22.554584400000003,False,True
2025-11-12 01:24:54,24.300245,22.4155358,False,False
2025-11-12 01:24:55,22.613827,22.286797,False,True
2025-11-12 01:24:56,21.27489,26.8713096,False,True
2025-11-12 01:24:57,21.970133,26.7659938,False,True
2025-11-12 01:24:58,44.197453,26.498206399999997,True,False
2025-11-12 01:24:59,23.773666,26.7659938,False,False
2025-11-12 01:25:00,21.27489,26.894732599999998,False,True
2025-11-12 01:25:01,22.613827,22.4492686,False,True
2025-11-12 01:25:02,22.613827,21.9495134,False,True
2025-11-12 01:25:03,21.970133,22.088562000000003,False,True
2025-11-12 01:25:04,21.27489,22.088562,False,True
2025-11-12 01:25:05,21.970133,21.8207746,False,True
2025-11-12 01:25:06,22.613827,21.530572,False,True
2025-11-12 01:25:07,21.27489,21.798359400000002,False,True
2025-11-12 01:25:08,20.51912,21.798359400000002,False,True
2025-11-12 01:25:09,22.613827,21.669620600000002,False,True
2025-11-12 01:25:10,21.970133,21.669620600000002,False,True
2025-11-12 01:25:11,21.970133,21.9598232,False,True
